,iter,rank,time_train,time_hr,error,hr1_valid,hr1_test,hr3_valid,hr3_test,hr10_valid,hr10_test,mrr_valid,mrr_test
179,2.0,358.0,7.397620916366577,86.78021788597107,0.9263582310658203,0.021,0.023,0.039,0.037,0.052,0.051,0.03346483529036594,0.03415513003669279
180,2.0,360.0,7.769057273864746,87.69482731819153,0.9257235354385891,0.024,0.022,0.035,0.037,0.051,0.054,0.03411218727552147,0.033954372726252374
181,2.0,362.0,7.827673673629761,87.04194712638855,0.9248181104348433,0.023,0.03,0.033,0.04,0.048,0.057,0.03271279650960617,0.03971705731280255
182,2.0,364.0,7.74099326133728,87.83107876777649,0.9249020605826729,0.023,0.025,0.033,0.042,0.049,0.049,0.033153138349598536,0.03675667587066616
183,2.0,366.0,8.118698596954346,89.31984567642212,0.9242266569009971,0.024,0.025,0.034,0.041,0.051,0.055,0.033821031895840625,0.03724642402125417
184,2.0,368.0,7.792511224746704,88.50436043739319,0.9247007152828217,0.023,0.029,0.035,0.04,0.059,0.054,0.0342851102274052,0.039216396141976875
185,2.0,370.0,8.017611026763916,90.00499439239502,0.9256018930831516,0.029,0.026,0.04,0.034,0.061,0.049,0.039435995837170744,0.03506532215011148
186,2.0,372.0,8.210580110549927,90.49246168136597,0.9243470982091119,0.026,0.028,0.034,0.038,0.046,0.051,0.033967338114142015,0.03740429193416892
187,2.0,374.0,8.108287334442139,89.69679760932922,0.9244662583332683,0.025,0.028,0.039,0.036,0.052,0.056,0.03628317297980928,0.037617161174918035
188,2.0,376.0,7.963125944137573,90.26959371566772,0.9227147341452447,0.024,0.03,0.035,0.039,0.05,0.048,0.03405334493644449,0.03818037584981238
189,2.0,378.0,8.630228757858276,91.64909958839417,0.9229275406270117,0.026,0.028,0.035,0.037,0.053,0.052,0.035710485156518916,0.03698006185050905
190,2.0,380.0,8.806140184402466,92.13427639007568,0.9253447855363681,0.021,0.029,0.036,0.044,0.05,0.053,0.03303322706188947,0.03978733925143182
191,2.0,382.0,8.709582328796387,92.77075719833374,0.923220683472638,0.023,0.025,0.035,0.037,0.05,0.053,0.03345389971742114,0.03587574205517048
192,2.0,384.0,8.317159414291382,101.14163017272949,0.9230225995768216,0.023,0.03,0.033,0.04,0.053,0.056,0.03379864790997897,0.03947505821938023
193,2.0,386.0,8.796535968780518,107.28363299369812,0.9240478449540349,0.033,0.03,0.046,0.039,0.063,0.052,0.04446472170233107,0.03908768709885556
194,2.0,388.0,8.639287233352661,107.5468807220459,0.9229716073915717,0.021,0.022,0.033,0.038,0.052,0.054,0.0320983462787391,0.03459700321922447
195,2.0,390.0,8.923203706741333,108.81178092956543,0.9233202885923919,0.023,0.028,0.036,0.036,0.049,0.053,0.03370880078844286,0.03725831284193394
196,2.0,392.0,8.835003137588501,111.2957718372345,0.9214685089815535,0.019,0.029,0.034,0.039,0.046,0.052,0.030166660327855425,0.03821725790846512
197,2.0,394.0,9.055752754211426,111.11170983314514,0.9224231246613858,0.028,0.024,0.036,0.04,0.049,0.047,0.03660332258395309,0.034819316176661966
198,2.0,396.0,9.090698957443237,109.8040885925293,0.9234394486019024,0.024,0.024,0.037,0.039,0.048,0.058,0.03344243628499507,0.03571304712631931
199,2.0,398.0,9.404165506362915,111.05292391777039,0.9227684497256832,0.022,0.026,0.033,0.041,0.052,0.053,0.03215733843004519,0.03644623888647718
200,2.0,400.0,9.016056060791016,112.21519875526428,0.9229210434789643,0.028,0.024,0.041,0.038,0.062,0.053,0.04036654643060248,0.03477847303979417
201,2.0,402.0,9.302329540252686,113.50500822067261,0.9219515414564547,0.025,0.026,0.042,0.044,0.06,0.058,0.03755880062542542,0.039011366717027075
202,2.0,404.0,9.346130132675171,110.6694405078888,0.922186954616125,0.027,0.034,0.039,0.044,0.054,0.062,0.03769343300976973,0.04414909781595369
203,2.0,406.0,9.249383926391602,114.23441481590271,0.9211744582084365,0.024,0.027,0.038,0.043,0.054,0.057,0.03656413989962838,0.03947070593760377
204,2.0,408.0,9.364337682723999,112.11765098571777,0.9205867006160228,0.027,0.026,0.038,0.036,0.055,0.058,0.03691056323562146,0.037008041729658304
205,2.0,410.0,9.3929283618927,113.07472324371338,0.9198391480842475,0.03,0.026,0.04,0.037,0.057,0.053,0.039898423056271025,0.03629584570873214
206,2.0,412.0,9.597287654876709,115.3811604976654,0.9206660095817071,0.031,0.029,0.037,0.034,0.052,0.051,0.03870313580569075,0.037085839282039436
207,2.0,414.0,9.627861499786377,114.4219753742218,0.9220866648353545,0.029,0.028,0.038,0.037,0.059,0.057,0.03952957850042655,0.03747408881997119
208,2.0,416.0,9.661346197128296,115.53348708152771,0.9199852625336703,0.025,0.034,0.043,0.044,0.055,0.055,0.03772923306099733,0.04319372942463139
209,2.0,418.0,9.667758226394653,116.23087668418884,0.920024719838715,0.024,0.03,0.035,0.041,0.051,0.052,0.0345010771710266,0.03930259840361426
210,2.0,420.0,9.655514001846313,115.13119840621948,0.9198479523912747,0.029,0.026,0.046,0.038,0.064,0.052,0.041141840718230134,0.03617048030780997
211,2.0,422.0,9.803927183151245,116.86287355422974,0.9210741592695452,0.02,0.029,0.038,0.041,0.053,0.058,0.03248239993192742,0.039660473060916863
212,2.0,424.0,9.654732942581177,116.69955539703369,0.9208362847194785,0.027,0.031,0.038,0.041,0.056,0.055,0.03693776296705465,0.03928974160661444
213,2.0,426.0,10.039010524749756,116.7105348110199,0.9198436830537096,0.027,0.025,0.036,0.032,0.052,0.051,0.03592919233857407,0.03432356324138773
214,2.0,428.0,10.340218544006348,119.76481986045837,0.9175821253192746,0.026,0.024,0.039,0.044,0.056,0.058,0.037105301364375017,0.038506645008256776
215,2.0,430.0,10.22205901145935,118.73833394050598,0.9216281697623714,0.025,0.032,0.044,0.043,0.059,0.06,0.03833029850143644,0.04199516111809667
216,2.0,432.0,10.130163431167603,117.54850769042969,0.9193846650958446,0.027,0.035,0.04,0.045,0.056,0.059,0.03905057510099677,0.044295545709776014
217,2.0,434.0,10.357507944107056,118.8341634273529,0.9192268766050801,0.025,0.032,0.035,0.042,0.053,0.055,0.03468238441920712,0.0412662377582373
218,2.0,436.0,10.212138891220093,120.84049415588379,0.9199980109287192,0.027,0.028,0.038,0.044,0.061,0.056,0.037931917011017245,0.03947843836193677
219,2.0,438.0,10.592707633972168,119.79199600219727,0.9196504102546268,0.021,0.033,0.034,0.045,0.053,0.056,0.033013564443714984,0.04205256142256066
220,2.0,440.0,10.573073148727417,122.34841442108154,0.9179818980515367,0.024,0.025,0.036,0.043,0.056,0.051,0.03520485838229865,0.03686961715713136
221,2.0,442.0,10.73070502281189,120.43776202201843,0.9183874865376426,0.03,0.032,0.042,0.039,0.06,0.049,0.04023418418882039,0.039924890215798786
222,2.0,444.0,10.710809469223022,120.6339635848999,0.9189615373287862,0.028,0.03,0.038,0.039,0.056,0.051,0.038345918811060115,0.0389076352118004
223,2.0,446.0,10.984995126724243,122.07752442359924,0.9180080979140816,0.019,0.033,0.034,0.042,0.055,0.058,0.03227598214197274,0.04308310464669529
224,2.0,448.0,10.624040603637695,124.53496479988098,0.9177960601075087,0.028,0.027,0.037,0.036,0.061,0.055,0.03859447854824635,0.037318497942314795
225,2.0,450.0,11.261048555374146,124.49450492858887,0.9178363826681196,0.027,0.031,0.038,0.043,0.055,0.059,0.037388800210915424,0.040598019368863564
226,2.0,452.0,10.931463718414307,124.812828540802,0.9179695204463704,0.023,0.028,0.04,0.042,0.051,0.057,0.03524684848376612,0.03927382968439604
227,2.0,454.0,11.564845323562622,123.9840657711029,0.9183532573747721,0.024,0.025,0.036,0.036,0.046,0.053,0.03453641264078123,0.03512256219491305
228,2.0,456.0,11.015445709228516,122.86747288703918,0.9179531894387526,0.029,0.032,0.04,0.039,0.055,0.062,0.038772066584884,0.04147322495707691
229,2.0,458.0,11.353534460067749,126.9229850769043,0.9172569888071461,0.024,0.024,0.038,0.044,0.057,0.057,0.03581212889302237,0.038105743221318135
230,2.0,460.0,11.31954574584961,127.01341557502747,0.9157480482236775,0.024,0.033,0.037,0.044,0.049,0.059,0.03483026676412225,0.04236364800732031
231,2.0,462.0,11.70829176902771,127.1255829334259,0.9170110065180288,0.032,0.031,0.04,0.044,0.055,0.065,0.04047255381568571,0.04270357118814278
232,2.0,464.0,11.450628519058228,125.46285390853882,0.917509642543682,0.027,0.028,0.04,0.043,0.062,0.064,0.03945571137776871,0.041646775797062476
233,2.0,466.0,11.415109634399414,128.75008463859558,0.9167660093302357,0.035,0.024,0.041,0.038,0.059,0.05,0.04353378222234559,0.035178206310286265
234,2.0,468.0,11.276371002197266,125.9873960018158,0.9178499903793859,0.034,0.032,0.044,0.046,0.063,0.065,0.04404093172955874,0.0440445985877558
235,2.0,470.0,11.694193601608276,129.66077828407288,0.9161884955781313,0.028,0.031,0.037,0.043,0.06,0.058,0.03827102588881873,0.041868541557041804
236,2.0,472.0,11.521756172180176,128.98090147972107,0.9156045173726953,0.024,0.028,0.034,0.044,0.054,0.055,0.035184194930336615,0.03970819345845534
237,2.0,474.0,11.9205002784729,130.11176538467407,0.915685393120405,0.027,0.027,0.038,0.042,0.056,0.059,0.037545696841936926,0.03907854149215148
238,2.0,476.0,12.173429489135742,130.88270258903503,0.9179578494429754,0.034,0.033,0.044,0.044,0.064,0.061,0.04447544519082555,0.043606131789225594
239,2.0,478.0,12.188649654388428,129.4984290599823,0.9155125972256585,0.031,0.028,0.044,0.043,0.063,0.055,0.04221504064781558,0.03923165728136098
240,2.0,480.0,12.278494119644165,132.65811347961426,0.9156030552908355,0.029,0.022,0.036,0.037,0.05,0.056,0.03708776279091018,0.03479475630068329
241,2.0,482.0,12.073890686035156,130.16389727592468,0.9157093922275571,0.029,0.03,0.04,0.039,0.061,0.053,0.04018933590486381,0.03885685439785266
242,2.0,484.0,12.098140716552734,130.3652219772339,0.9145579909024608,0.021,0.026,0.04,0.039,0.053,0.057,0.034163724291049864,0.03792582304545535
243,2.0,486.0,12.388445854187012,134.06945371627808,0.9148784525807188,0.03,0.032,0.045,0.041,0.06,0.059,0.041312570483110996,0.04158178624039351
244,2.0,488.0,12.214043140411377,130.5169060230255,0.9140700953773104,0.023,0.027,0.037,0.035,0.05,0.059,0.035309785565131674,0.03815600765482288
245,2.0,490.0,12.700140476226807,132.09963631629944,0.9140248951082236,0.032,0.026,0.042,0.041,0.063,0.061,0.04247874327508103,0.03864306338651205
246,2.0,492.0,12.5447838306427,132.78020548820496,0.9162083573356383,0.026,0.029,0.045,0.042,0.063,0.061,0.03966749564583674,0.040929113596189774
247,2.0,494.0,12.6985924243927,135.6684410572052,0.9125021558057674,0.029,0.023,0.041,0.036,0.052,0.058,0.039096214864396475,0.036091186438647505
248,2.0,496.0,12.44756031036377,135.95576763153076,0.9139130307381547,0.026,0.028,0.038,0.039,0.063,0.056,0.038799620677973004,0.03849586589537309
249,2.0,498.0,12.85514760017395,136.44160556793213,0.9167997947124333,0.028,0.026,0.04,0.038,0.059,0.047,0.038741372781692714,0.03588140012090039
250,2.0,500.0,12.701563835144043,136.49015593528748,0.914325230033896,0.028,0.031,0.041,0.041,0.058,0.056,0.03921870402188071,0.0404811320876111
251,2.0,502.0,13.046015501022339,137.64702892303467,0.9130995349331061,0.029,0.032,0.04,0.046,0.058,0.061,0.039427227277136115,0.04348565452703188
252,2.0,504.0,12.921557664871216,135.06445598602295,0.913022881988383,0.024,0.028,0.041,0.034,0.056,0.053,0.03640918864629359,0.036672861520263715
253,2.0,506.0,13.104504823684692,135.80674004554749,0.9158413438957907,0.029,0.032,0.038,0.045,0.057,0.059,0.038975274504564665,0.04250517908184884
254,2.0,508.0,13.326970338821411,137.9654562473297,0.9125888786991102,0.029,0.027,0.037,0.038,0.054,0.054,0.037979371773837124,0.03774705356715732
255,2.0,510.0,13.71291446685791,141.13668251037598,0.9133145733438763,0.035,0.029,0.045,0.044,0.064,0.058,0.045131535283346666,0.040769089662517445
256,2.0,512.0,13.482835531234741,139.73770403862,0.9149726571185194,0.037,0.027,0.047,0.044,0.063,0.065,0.046853196132711786,0.041130521207893796
257,2.0,514.0,13.720712423324585,137.96704077720642,0.9125471339024968,0.026,0.03,0.036,0.04,0.056,0.059,0.03627635511466616,0.04076361121325367
258,2.0,516.0,13.609941959381104,141.01135897636414,0.912675551357006,0.034,0.033,0.045,0.036,0.067,0.059,0.045014650933327925,0.0412843684735942
259,2.0,518.0,13.734017848968506,142.8273425102234,0.9129059547974671,0.025,0.035,0.04,0.043,0.065,0.063,0.038680735709112055,0.04488915961872468
260,2.0,520.0,13.697570323944092,140.1089301109314,0.914716900527665,0.036,0.031,0.048,0.045,0.066,0.055,0.04640780008293815,0.041269715647807965
261,2.0,522.0,13.89031457901001,140.05073285102844,0.911685163149997,0.03,0.028,0.039,0.044,0.059,0.068,0.04049233628988767,0.0409653921674373
262,2.0,524.0,14.087704420089722,141.78096508979797,0.9125200900397505,0.031,0.028,0.042,0.046,0.06,0.067,0.04173089229537623,0.04272667731832137
263,2.0,526.0,14.117539167404175,140.82122445106506,0.9112871905571708,0.031,0.029,0.043,0.041,0.061,0.061,0.04179288737884378,0.04030370455306111
264,2.0,528.0,13.827737808227539,140.8745985031128,0.9113600416896189,0.031,0.031,0.044,0.039,0.064,0.059,0.042606980484735456,0.04067758567463753
265,2.0,530.0,15.03645372390747,145.1895899772644,0.9115177678221932,0.028,0.031,0.042,0.042,0.059,0.058,0.03966387033181648,0.0401934335184123
266,2.0,532.0,14.07525372505188,141.83848762512207,0.9116658995143611,0.026,0.029,0.04,0.044,0.058,0.055,0.03781749704573994,0.040056939575399415
267,2.0,534.0,14.352656126022339,144.1135709285736,0.9116032389036928,0.031,0.026,0.04,0.036,0.057,0.055,0.04052627097179955,0.036292154818732054
268,2.0,536.0,14.46878981590271,143.0298593044281,0.9114254910904288,0.027,0.029,0.042,0.045,0.057,0.059,0.038812250354259455,0.04140113850680795
269,2.0,538.0,14.360010623931885,143.10254669189453,0.9128254152833395,0.023,0.029,0.04,0.04,0.053,0.056,0.03629859969093019,0.039704538788795804
270,2.0,540.0,14.54870891571045,143.79502749443054,0.9111316833384022,0.038,0.026,0.049,0.046,0.06,0.069,0.04769112425924678,0.04162588856505126
271,2.0,542.0,14.903565168380737,147.90710043907166,0.9122951978126056,0.031,0.033,0.047,0.043,0.074,0.063,0.04487658883393695,0.04343875664566792
272,2.0,544.0,14.424726724624634,149.04889106750488,0.9120216550729422,0.03,0.034,0.04,0.043,0.054,0.06,0.04018477496765911,0.04418698814524157
273,2.0,546.0,14.927086353302002,145.84745907783508,0.910672741723225,0.028,0.026,0.04,0.038,0.059,0.065,0.03873575049206696,0.03881200814035223
274,2.0,548.0,14.815483808517456,147.2895679473877,0.9104806927024537,0.03,0.034,0.047,0.043,0.071,0.067,0.04410168119850867,0.045447176523373836
275,2.0,550.0,15.545623064041138,150.22386193275452,0.9106515586791852,0.029,0.028,0.041,0.042,0.059,0.065,0.04083270100248468,0.04065557536161114
276,2.0,552.0,14.924535512924194,149.73636031150818,0.9102350216959214,0.034,0.03,0.043,0.044,0.058,0.061,0.0431931531776114,0.04124558226075899
277,2.0,554.0,15.077620029449463,148.18570685386658,0.9104526907848248,0.031,0.025,0.044,0.039,0.062,0.058,0.042862175659265846,0.03778199765071485
278,2.0,556.0,15.009003639221191,148.88898825645447,0.909916226529175,0.032,0.028,0.04,0.041,0.062,0.065,0.04266269304791857,0.04012986056473346
279,2.0,558.0,15.430261850357056,148.70922088623047,0.9087715173553017,0.037,0.033,0.045,0.04,0.062,0.056,0.046061902849133245,0.041572271151977536
280,2.0,560.0,15.304137945175171,151.44506859779358,0.9103208216193045,0.029,0.035,0.041,0.041,0.055,0.064,0.03974984024233953,0.04437867073596604
281,2.0,562.0,15.574422597885132,153.00078320503235,0.9099712036993515,0.026,0.034,0.047,0.046,0.064,0.065,0.0405785850056665,0.045751419522295896
282,2.0,564.0,15.657864570617676,149.50549387931824,0.910512572973052,0.032,0.03,0.044,0.042,0.062,0.064,0.04313230271817292,0.041665107803530645
283,2.0,566.0,15.840431451797485,153.77189540863037,0.908906337364489,0.028,0.028,0.046,0.04,0.06,0.063,0.04141634832850238,0.04090191116914436
284,2.0,568.0,15.726942300796509,150.85719966888428,0.9097549563578868,0.034,0.033,0.042,0.046,0.063,0.066,0.04425452091994794,0.04563807461465459
285,2.0,570.0,15.720651865005493,153.75314617156982,0.9078093078265196,0.032,0.03,0.04,0.041,0.063,0.067,0.04240000147946604,0.04107896442457739
286,2.0,572.0,15.780953407287598,155.09036302566528,0.9090091209005698,0.031,0.03,0.038,0.045,0.059,0.061,0.04022596401167695,0.042578595762970885
287,2.0,574.0,16.140891313552856,156.38211059570312,0.9095312482791709,0.032,0.03,0.042,0.045,0.065,0.066,0.04324451556073696,0.043083621264822174
288,2.0,576.0,15.756433963775635,155.07789134979248,0.9080048853838129,0.033,0.031,0.041,0.043,0.061,0.062,0.04266250741256833,0.0419508953109085
289,2.0,578.0,16.136654376983643,153.48163771629333,0.9083479527356902,0.029,0.033,0.049,0.041,0.064,0.06,0.0429003599408046,0.04306523210443817
290,2.0,580.0,16.037036180496216,157.21178340911865,0.9072856940623452,0.029,0.035,0.042,0.044,0.055,0.057,0.04016328635740103,0.04426931185430325
291,2.0,582.0,16.293325185775757,156.41907215118408,0.9070014646317427,0.026,0.034,0.037,0.047,0.061,0.067,0.03790164152806457,0.045334397787092445
292,2.0,584.0,16.12684726715088,154.2760148048401,0.9072635939047471,0.032,0.033,0.05,0.045,0.069,0.069,0.045824984532401046,0.044907423468613615
293,2.0,586.0,16.77379298210144,155.3418469429016,0.9078037587841926,0.034,0.03,0.044,0.052,0.064,0.064,0.0447262368468707,0.04433912597312331
294,2.0,588.0,16.83075523376465,156.7800588607788,0.907345616901005,0.03,0.03,0.042,0.046,0.064,0.062,0.04193629443742411,0.042847553477107655
295,2.0,590.0,16.814400911331177,156.76756477355957,0.9071588715601243,0.027,0.029,0.042,0.039,0.062,0.059,0.040253232212376734,0.040392630553983476
296,2.0,592.0,16.899707794189453,156.83084106445312,0.9063355338852281,0.026,0.033,0.041,0.045,0.057,0.066,0.03863956056587071,0.04371286659260282
297,2.0,594.0,17.066460371017456,161.27430057525635,0.9080004080460593,0.029,0.027,0.041,0.041,0.062,0.063,0.040610620122480325,0.03976160768207894
298,2.0,596.0,17.103984594345093,157.73588252067566,0.907399119195762,0.034,0.032,0.045,0.044,0.061,0.064,0.044786391926967824,0.043567097034618585
299,2.0,598.0,16.913951873779297,162.5420970916748,0.9071758379946873,0.032,0.037,0.045,0.042,0.067,0.064,0.04396338400235983,0.04594282888919149
300,2.0,600.0,16.82270908355713,158.50745224952698,0.9065623044633002,0.025,0.029,0.031,0.042,0.056,0.072,0.03462219507017147,0.04235473265105495
301,2.0,602.0,17.371680974960327,158.90301942825317,0.9071973428544817,0.028,0.029,0.045,0.041,0.06,0.061,0.04101782692448039,0.041032298690012806
302,2.0,604.0,17.375723838806152,159.44133591651917,0.9069634593837358,0.039,0.034,0.046,0.045,0.068,0.07,0.048317311720935584,0.04612021387223206
303,2.0,606.0,17.457616567611694,163.974778175354,0.9054502353071384,0.028,0.028,0.041,0.044,0.058,0.067,0.03991710778798381,0.042165138505253726
304,2.0,608.0,17.39976167678833,160.58795142173767,0.905747407322118,0.029,0.027,0.046,0.044,0.063,0.065,0.04278781086175584,0.040427323785946115
305,2.0,610.0,17.73038339614868,162.89032697677612,0.9061582225486947,0.031,0.027,0.046,0.039,0.067,0.06,0.04398827736781944,0.038685509003718664
306,2.0,612.0,17.716094493865967,163.40398240089417,0.9065175023731852,0.027,0.034,0.044,0.046,0.064,0.064,0.0404490199564809,0.046296966347700134
307,2.0,614.0,17.924360513687134,166.17867183685303,0.9056916245781698,0.033,0.032,0.042,0.041,0.065,0.061,0.04289152142032023,0.04244683673121288
308,2.0,616.0,17.9269380569458,164.66997003555298,0.9056838960994071,0.032,0.035,0.042,0.05,0.061,0.072,0.04278526283437818,0.04745381500679598
309,2.0,618.0,18.140331506729126,166.35528230667114,0.905002023980604,0.03,0.03,0.042,0.036,0.059,0.054,0.04133825692507603,0.03942532988853095
310,2.0,620.0,18.052749395370483,167.0950231552124,0.9049884773542487,0.034,0.031,0.046,0.04,0.065,0.063,0.04562152635225329,0.041558348162900646
311,2.0,622.0,18.249870777130127,163.82341599464417,0.906130926486669,0.033,0.026,0.048,0.047,0.065,0.066,0.044384592785099895,0.04106321358563938
312,2.0,624.0,17.923362493515015,164.180894613266,0.9045992978044686,0.032,0.029,0.044,0.035,0.064,0.06,0.04339201796999068,0.03986401516523459
313,2.0,626.0,18.319607496261597,167.2986876964569,0.9065559697623087,0.032,0.031,0.047,0.04,0.063,0.065,0.04432176895937381,0.04187909142955965
314,2.0,628.0,18.412450790405273,165.81068682670593,0.9056268940355903,0.032,0.034,0.047,0.045,0.067,0.066,0.04423504352573306,0.045231621467975075
315,2.0,630.0,18.7457218170166,166.0758502483368,0.9045994603056792,0.031,0.027,0.044,0.037,0.062,0.067,0.042982575322070685,0.039716912344343665
316,2.0,632.0,18.722649335861206,167.18208169937134,0.9049890654933598,0.029,0.03,0.05,0.046,0.073,0.071,0.04448509661996519,0.04473952878667676
317,2.0,634.0,18.88976240158081,169.519029378891,0.9043353261034849,0.034,0.03,0.047,0.04,0.071,0.062,0.04687828630572172,0.041378845928683766
318,2.0,636.0,18.70230722427368,167.41504859924316,0.9050365781783891,0.033,0.036,0.048,0.051,0.062,0.07,0.0453419871850113,0.04890377675272135
319,2.0,638.0,19.360440015792847,168.33189964294434,0.9059514736173598,0.036,0.032,0.046,0.044,0.069,0.068,0.046594208070609676,0.04384034080265942
320,2.0,640.0,18.950536251068115,167.87869501113892,0.9042891758818161,0.035,0.024,0.046,0.046,0.066,0.07,0.046172438214592736,0.04056039966994523
321,2.0,642.0,19.53631091117859,171.67344760894775,0.9054708821275075,0.03,0.027,0.049,0.039,0.072,0.059,0.04490602178483347,0.03855662214218655
322,2.0,644.0,19.277361392974854,169.06660318374634,0.9041837149083102,0.03,0.03,0.043,0.043,0.068,0.07,0.04242439671890172,0.04299569177399972
323,2.0,646.0,19.67868971824646,173.7020878791809,0.9032808205678972,0.031,0.027,0.04,0.048,0.065,0.073,0.04257333952373646,0.0427740820643218
324,2.0,648.0,19.465980291366577,168.9474377632141,0.9043431841093067,0.037,0.031,0.051,0.04,0.072,0.066,0.04973007471520749,0.04226105119354972
325,2.0,650.0,19.32686972618103,173.93900513648987,0.902320948438647,0.035,0.03,0.044,0.043,0.065,0.058,0.045635465454626295,0.04179398529986341
326,2.0,652.0,19.695805311203003,172.0764856338501,0.9041762580476159,0.035,0.036,0.046,0.045,0.063,0.06,0.045360591418899456,0.0451925443454906
327,2.0,654.0,19.915364980697632,171.98201894760132,0.9020683039412601,0.027,0.029,0.041,0.04,0.066,0.066,0.04004622751851268,0.041452847483972446
328,2.0,656.0,19.558574676513672,173.87486577033997,0.9026365199428132,0.03,0.027,0.046,0.044,0.068,0.071,0.04210978633976206,0.04209477709604979
329,2.0,658.0,20.312781810760498,176.37337136268616,0.9023442383318346,0.032,0.033,0.043,0.047,0.063,0.075,0.04269748109838741,0.04607295012932949
330,2.0,660.0,19.893627643585205,172.85903477668762,0.9040307374161426,0.032,0.036,0.045,0.048,0.072,0.07,0.04491165547697296,0.047688356994690394
331,2.0,662.0,20.17483878135681,174.19827437400818,0.9024847307307636,0.035,0.037,0.045,0.052,0.067,0.072,0.04536035124019472,0.04933654872758411
332,2.0,664.0,20.22130799293518,177.83132791519165,0.9036006196934182,0.03,0.03,0.045,0.041,0.072,0.069,0.044077953392133544,0.04301345405092311
333,2.0,666.0,20.694257974624634,177.93648958206177,0.9029094000222173,0.031,0.036,0.052,0.052,0.076,0.076,0.047330594304081604,0.04984663215147359
334,2.0,668.0,20.494479656219482,178.67520999908447,0.9020756183694173,0.033,0.025,0.047,0.042,0.068,0.066,0.04539349339101266,0.04046039358350985
335,2.0,670.0,20.870021104812622,179.938814163208,0.9027228400301781,0.034,0.028,0.042,0.04,0.071,0.075,0.045549494330287786,0.04147539724830495
336,2.0,672.0,20.451202869415283,181.4052038192749,0.9019716705097213,0.033,0.033,0.045,0.051,0.066,0.073,0.04525052954102243,0.046896951441412475
337,2.0,674.0,22.10565161705017,196.1826298236847,0.9017484049035869,0.033,0.033,0.042,0.043,0.069,0.064,0.0443489221937962,0.043897915154482554
338,2.0,676.0,21.010462284088135,181.8630130290985,0.9013951495288297,0.031,0.027,0.042,0.039,0.067,0.068,0.04332598597908098,0.03920555616318772
339,2.0,678.0,20.027868270874023,191.42497754096985,0.9014086257043786,0.031,0.034,0.044,0.043,0.067,0.074,0.04247246397024436,0.04580436786912376
340,2.0,680.0,20.16699743270874,183.25424313545227,0.9008439427044733,0.032,0.025,0.046,0.043,0.072,0.07,0.04531089472875663,0.03974384203015042
341,2.0,682.0,20.06035542488098,187.93963646888733,0.9003876670219083,0.037,0.028,0.051,0.044,0.071,0.064,0.04866422004754925,0.04065803402280948
342,2.0,684.0,21.909257888793945,184.07734990119934,0.9008810961943732,0.032,0.034,0.046,0.048,0.069,0.072,0.044866662709512145,0.04730579995131625
343,2.0,686.0,20.32805585861206,181.98182845115662,0.9029148127468585,0.029,0.037,0.043,0.046,0.064,0.064,0.041415706382525085,0.047326471064001355
344,2.0,688.0,21.87895131111145,180.4830882549286,0.9010919851883245,0.032,0.032,0.048,0.043,0.073,0.071,0.045792961587610884,0.04437285887792204
345,2.0,690.0,26.3713960647583,190.45914673805237,0.9017001552656725,0.033,0.028,0.047,0.045,0.072,0.078,0.04570390504901975,0.04346972742793909
346,2.0,692.0,24.454113006591797,185.3288233280182,0.9012088705852895,0.035,0.032,0.045,0.05,0.07,0.072,0.046707501372441416,0.046598001874712976
347,2.0,694.0,22.495564222335815,182.56049823760986,0.9017149264481008,0.036,0.03,0.051,0.045,0.069,0.072,0.04900531860213901,0.04384802373573917
348,2.0,696.0,21.820143461227417,180.8175184726715,0.9001087575692661,0.034,0.032,0.047,0.045,0.069,0.074,0.04597005299557802,0.045429199207105544
349,2.0,698.0,22.51883602142334,184.8826720714569,0.9004587384217103,0.031,0.031,0.048,0.041,0.072,0.071,0.04594736341307965,0.04337038563865098
350,2.0,700.0,22.426632165908813,186.239679813385,0.9001422376429385,0.031,0.038,0.045,0.047,0.069,0.08,0.043732369018682625,0.049088384604780565
351,2.0,702.0,22.681729555130005,186.6921992301941,0.9006072647978145,0.036,0.025,0.049,0.054,0.072,0.077,0.048466557042432856,0.04392195041441866
352,2.0,704.0,22.467591524124146,183.03270196914673,0.9010975293242608,0.034,0.03,0.051,0.05,0.075,0.073,0.04845927873989442,0.044837422081324296
353,2.0,706.0,22.512025594711304,183.26844382286072,0.9011146962887714,0.031,0.036,0.049,0.047,0.064,0.071,0.04491962246819817,0.047514129754078226
354,2.0,708.0,22.62721586227417,184.1254699230194,0.8991618096927322,0.037,0.031,0.053,0.038,0.077,0.062,0.050928897193862704,0.04106652194412676
355,2.0,710.0,22.75244140625,185.34358835220337,0.8984470446932133,0.035,0.036,0.051,0.043,0.074,0.071,0.04891079125321523,0.04667650180049855
356,2.0,712.0,22.90729856491089,186.75945949554443,0.8996106174071477,0.032,0.036,0.046,0.048,0.068,0.074,0.044138786749511674,0.04831410442829499
357,2.0,714.0,21.810256958007812,185.21848344802856,0.8987064986236931,0.033,0.028,0.049,0.043,0.07,0.068,0.04676873022371957,0.04192621412762458
358,2.0,716.0,23.28831958770752,186.18891096115112,0.899987653855255,0.035,0.035,0.05,0.052,0.075,0.077,0.048013355206997094,0.048817637972498724
359,2.0,718.0,23.58367395401001,186.28659391403198,0.8976077755563028,0.029,0.032,0.045,0.047,0.067,0.063,0.04248550285970561,0.04458557732526038
